Date,AMZN,EQIX,ATVI,AVY,V,FISV,GOOGL,GOOG,INFO,RTN
2016-12-01,743.650024,329.420013,35.363491,69.70327,75.032516,103.32,764.330017,747.919983,35.110001,146.342926
2016-12-02,740.340027,330.679993,35.492695,70.232071,75.320984,103.370003,764.460022,750.5,34.880001,147.009705
2016-12-05,759.359985,332.079987,36.258011,71.610909,76.902603,103.629997,778.219971,762.52002,34.900002,146.176224
2016-12-06,764.719971,329.48999,36.476673,72.103348,76.703651,103.25,776.179993,759.109985,35.119999,146.22525
2016-12-07,770.419983,339.0,37.222111,72.201843,78.892067,104.82,791.469971,771.190002,35.279999,145.999725
2016-12-08,767.330017,346.459991,37.162472,72.566246,78.862221,104.709999,795.169983,776.419983,35.720001,143.322708
2016-12-09,768.659973,346.029999,36.566124,71.522278,78.722961,104.790001,809.450012,789.289978,35.700001,143.460007
2016-12-12,760.119995,357.220001,36.94381,71.610909,78.086334,104.82,807.900024,789.27002,35.759998,141.018326
2016-12-13,774.340027,361.390015,37.092899,71.453331,78.782646,106.099998,815.340027,796.099976,35.419998,139.645508
2016-12-14,768.820007,354.589996,36.51643,70.694969,78.713005,106.029999,817.890015,797.070007,34.490002,140.067154
2016-12-15,761.0,349.809998,36.764908,70.645729,79.081062,107.269997,815.650024,797.849976,34.689999,139.851425
2016-12-16,757.77002,350.0,36.248074,70.852547,77.937126,107.029999,809.840027,790.799988,34.759998,139.066971
2016-12-19,766.0,354.48999,36.407101,70.202522,77.688446,107.349998,812.5,794.200012,34.580002,140.204437
2016-12-20,771.219971,354.73999,36.605885,70.438896,77.947075,109.07,815.200012,796.419983,35.209999,141.028137
2016-12-21,770.599976,350.019989,36.675457,70.488144,77.728233,108.57,812.200012,794.559998,35.41,139.792587
2016-12-22,766.340027,351.040009,36.218254,70.291168,77.489502,107.610001,809.679993,791.26001,35.490002,140.52803
2016-12-23,760.590027,356.609985,36.277889,70.350258,77.738174,108.0,807.799988,789.909973,35.389999,140.518234
2016-12-27,771.400024,356.720001,36.307705,70.606331,77.937126,108.139999,809.929993,791.549988,35.299999,140.302505
2016-12-28,772.130005,353.859985,36.208317,69.71994,77.88739,107.199997,804.570007,785.049988,35.259998,139.066971
2016-12-29,765.150024,357.089996,36.258011,69.552498,77.917236,107.279999,802.880005,782.789978,35.110001,140.606491
2016-12-30,749.869995,357.410004,35.890263,69.158546,77.608856,106.279999,792.450012,771.820007,35.41,139.958923
2017-01-03,753.669983,358.720001,36.417038,69.079765,79.081062,107.339996,808.01001,786.140015,35.919998,143.132645
2017-01-04,757.179993,365.910004,37.132656,71.04953,79.727638,108.650002,807.77002,786.900024,36.200001,144.57164
2017-01-05,780.450012,369.75,37.709126,70.350258,80.662682,108.610001,813.02002,794.02002,36.290001,146.03038
2017-01-06,795.98999,370.48999,37.67931,71.305595,81.776779,109.830002,825.210022,806.150024,36.66,146.089539
2017-01-09,796.919983,373.190002,37.470589,71.463173,81.319206,108.099998,827.179993,806.650024,36.57,146.059952
2017-01-10,795.900024,370.029999,38.14645,71.630608,80.881531,108.230003,826.01001,804.789978,36.610001,144.50267
2017-01-11,799.02002,371.579987,38.96146,71.601059,81.36895,108.540001,829.859985,807.909973,36.77,144.147842
2017-01-12,813.640015,374.149994,38.891888,71.039673,80.941216,109.419998,829.530029,806.359985,36.799999,143.5466
2017-01-13,817.140015,374.950012,38.712982,71.05938,80.742256,110.300003,830.940002,807.880005,37.029999,143.891586
2017-01-17,809.719971,376.130005,38.712982,71.354836,80.831795,110.440002,827.460022,804.609985,38.330002,143.014359
2017-01-18,807.47998,376.730011,38.84219,72.063957,81.160049,110.080002,829.02002,806.070007,38.599998,144.906784
2017-01-19,809.039978,381.149994,38.623528,71.394234,81.299316,109.349998,824.369995,802.174988,38.169998,144.837784
2017-01-20,808.330017,383.269989,38.732861,71.315453,81.40873,109.57,828.169983,805.02002,38.790001,144.798355
2017-01-23,817.880005,385.350006,38.295536,71.788193,81.717094,108.660004,844.429993,819.309998,38.75,144.93634
2017-01-24,822.440002,389.660004,38.862068,72.713989,82.791412,108.519997,849.530029,823.869995,39.0,145.852966
2017-01-25,836.52002,384.429993,39.319271,73.364006,83.457886,108.540001,858.450012,835.669983,39.790001,144.758911
2017-01-26,839.150024,384.209991,39.229816,72.231384,82.801353,107.849998,856.97998,832.150024,39.459999,140.845993
2017-01-27,835.77002,382.959991,39.368965,72.654884,83.32856,108.099998,845.030029,823.309998,39.459999,143.783157
2017-01-30,830.380005,386.369995,39.368965,71.807892,83.258926,108.150002,823.830017,802.320007,39.639999,143.457916
2017-01-31,823.47998,384.980011,39.965313,71.916222,82.274155,107.43,820.190002,796.789978,39.450001,142.087875
2017-02-01,832.349976,381.299988,40.223732,78.446014,82.005569,105.379997,815.23999,795.695007,39.450001,142.728531
2017-02-02,839.950012,383.079987,40.223732,78.800568,81.866318,105.459999,818.26001,798.530029,39.439999,143.49733
2017-02-03,810.200012,384.820007,39.766529,77.855072,85.626396,106.720001,820.130005,801.48999,39.700001,144.778641
2017-02-06,807.640015,381.670013,39.945435,78.308121,85.377716,106.849998,821.619995,801.340027,39.529999,145.429169
2017-02-07,812.5,380.640015,39.806286,77.94371,85.327965,106.419998,829.22998,806.969971,39.509998,145.990952
2017-02-08,819.710022,383.970001,38.951519,78.209633,84.641602,107.779999,829.880005,808.380005,39.709999,146.059952
2017-02-09,821.359985,385.799988,39.488235,77.707344,85.129021,109.470001,830.059998,809.559998,39.740002,147.094864
2017-02-10,827.460022,386.450012,46.942596,78.071747,85.447342,109.07,834.849976,813.669983,39.669998,147.873505
2017-02-13,836.530029,386.690002,45.421906,78.249016,85.984497,110.099998,838.960022,819.23999,39.93,149.667374
2017-02-14,836.390015,382.640015,44.706287,78.091446,86.392334,110.139999,840.030029,820.450012,39.970001,149.17453
2017-02-15,842.700012,380.76001,45.203243,78.337669,87.244453,111.080002,837.320007,818.97998,40.400002,149.775772
2017-02-16,844.140015,373.179993,45.113792,78.948303,87.114891,111.25,842.169983,824.159973,40.0,150.199585
2017-02-17,845.070007,374.279999,45.054157,78.209633,87.164719,111.980003,846.549988,828.070007,40.200001,150.662827
2017-02-21,856.440002,371.339996,45.064095,79.135422,87.623161,112.389999,849.27002,831.659973,40.509998,151.806168
2017-02-22,855.609985,373.320007,44.954765,78.603577,87.503571,113.82,851.359985,830.76001,40.259998,151.86528
2017-02-23,852.190002,370.850006,44.805679,79.430893,87.882286,114.900002,851.0,831.330017,40.34,151.086639
2017-02-24,845.23999,379.640015,45.272816,79.036934,88.131439,116.300003,847.809998,828.640015,40.080002,151.273911
2017-02-27,848.640015,377.23999,45.411964,79.888283,87.702896,115.580002,849.669983,829.280029,40.099998,152.604523
2017-02-28,845.039978,376.070007,44.855373,79.898186,87.643105,115.400002,844.929993,823.210022,39.799999,151.93428
2017-03-01,853.080017,377.98999,46.853142,81.026718,88.689552,117.110001,856.75,835.23999,40.650002,152.348251
2017-03-02,848.909973,372.730011,46.395943,80.947517,88.231102,116.639999,849.849976,830.630005,40.619999,152.082138
2017-03-03,849.880005,375.690002,46.783569,80.937622,88.490227,117.5,849.080017,829.080017,40.77,151.540024
2017-03-06,846.609985,377.549988,47.519066,80.32386,88.639725,117.019997,847.27002,827.780029,40.669998,151.116226
2017-03-07,846.02002,375.23999,47.767548,79.591301,88.759315,116.949997,851.150024,831.909973,40.560001,152.259537
2017-03-08,850.5,363.429993,48.284382,79.165627,88.659653,117.449997,853.640015,835.369995,40.599998,151.894867
2017-03-09,853.0,376.01001,48.721703,79.086433,88.809143,117.449997,857.840027,838.679993,40.27,151.914581
2017-03-10,852.460022,379.160004,48.900608,79.690292,89.427055,117.279999,861.409973,843.25,40.119999,152.160995
2017-03-13,854.590027,380.320007,49.19878,79.49231,89.805771,117.889999,864.580017,845.539978,40.619999,152.387665
2017-03-14,852.530029,381.380005,48.781338,79.07653,89.247665,117.370003,865.909973,845.619995,40.48,152.180695
2017-03-15,852.969971,383.779999,48.920486,79.75959,89.616409,117.650002,868.390015,847.200012,40.77,152.505951
2017-03-16,853.419983,378.170013,48.801216,78.977531,89.736008,117.260002,870.0,848.780029,40.82,151.45134
2017-03-17,852.309998,375.640015,48.831036,79.581406,89.935333,117.790001,872.369995,852.119995,40.349998,154.713745
2017-03-20,856.969971,383.570007,48.662067,78.977531,88.878914,116.699997,867.909973,848.400024,40.599998,153.678848
2017-03-21,843.200012,383.410004,47.926571,78.007393,87.762688,116.160004,850.140015,830.460022,40.43,151.392197
2017-03-22,848.059998,387.470001,48.383774,78.116295,88.221138,115.879997,849.799988,829.590027,40.16,152.072266
2017-03-23,847.380005,388.049988,48.483162,78.868645,88.55999,115.849998,839.650024,817.580017,40.18,150.958527
2017-03-24,845.609985,388.089996,48.821095,78.80925,88.888885,115.940002,835.140015,814.429993,40.330002,148.849274
2017-03-27,846.820007,384.0,48.999996,78.80925,88.649681,115.489998,838.51001,819.51001,40.119999,148.977417
2017-03-28,856.0,384.859985,49.759998,79.591301,88.819115,115.790001,840.630005,820.919983,41.41,149.884186
2017-03-29,874.320007,394.0,50.139999,79.531906,88.878914,115.910004,849.869995,831.409973,41.52,149.746185
2017-03-30,876.340027,397.140015,50.189999,79.670502,88.70948,115.93,849.47998,831.5,41.630001,150.958527
2017-03-31,886.539978,400.369995,49.860001,79.789291,88.569962,115.309998,847.799988,829.559998,41.950001,150.307999
2017-04-03,891.51001,402.470001,49.529999,80.155571,89.058304,115.639999,856.75,838.549988,41.779999,149.588501
2017-04-04,906.830017,399.980011,49.040001,79.848694,88.480263,115.379997,852.570007,834.570007,42.0,149.223801
2017-04-05,909.280029,400.040009,49.200001,79.274521,88.729416,115.57,848.909973,831.409973,41.919998,147.794662
2017-04-06,898.280029,402.179993,49.360001,79.046837,88.789215,115.660004,845.099976,827.880005,42.200001,148.58316
2017-04-07,894.880005,401.73999,49.610001,78.739952,88.440392,115.82,842.099976,824.669983,42.18,150.761398
2017-04-10,907.039978,400.929993,49.040001,79.027031,88.55999,115.93,841.700012,824.72998,42.209999,149.837967
2017-04-11,902.359985,399.839996,49.080002,78.868645,88.550026,116.260002,839.880005,823.349976,42.439999,150.670258
2017-04-12,896.22998,399.76001,48.639999,78.838943,88.3806,115.790001,841.460022,824.320007,42.439999,149.956879
2017-04-13,884.669983,399.109985,48.419998,78.680557,88.569962,115.190002,840.179993,823.559998,42.209999,150.353195
2017-04-17,901.98999,403.01001,48.799999,79.482407,89.506783,116.449997,855.130005,837.169983,42.630001,151.829468
2017-04-18,903.780029,402.950012,49.169998,79.927879,89.427055,116.349998,853.98999,836.820007,42.779999,151.462875
2017-04-19,899.200012,403.959991,49.349998,80.660439,89.446991,116.550003,856.51001,838.210022,42.91,151.472794
2017-04-20,902.059998,405.130005,49.950001,81.373192,90.842262,117.790001,860.080017,841.650024,43.400002,152.582474
2017-04-21,898.530029,401.839996,49.869999,80.868332,90.842262,118.400002,858.950012,843.190002,43.25,152.622101
2017-04-24,907.409973,404.029999,50.880001,81.610786,91.539894,119.440002,878.929993,862.76001,43.810001,154.593796
2017-04-25,907.619995,406.549988,51.360001,81.581085,91.799019,119.620003,888.840027,872.299988,43.759998,154.573975
2017-04-26,909.289978,407.329987,51.360001,82.363136,91.509995,119.989998,889.140015,871.72998,43.650002,153.84079
2017-04-27,918.380005,410.940002,51.91,82.699715,91.290741,119.889999,891.440002,874.25,43.709999,154.821671
2017-04-28,924.98999,417.700012,52.25,82.373032,90.912025,119.139999,924.52002,905.960022,43.400002,153.781342
2017-05-01,948.22998,420.179993,52.700001,82.759117,90.951889,119.089996,932.820007,912.570007,43.66,152.661743
2017-05-02,946.940002,422.859985,53.029999,82.610619,92.22757,118.639999,937.090027,916.440002,43.709999,154.722595
2017-05-03,941.030029,423.179993,52.84,82.501732,92.127907,118.459999,948.450012,927.039978,43.580002,155.435974
2017-05-04,937.530029,424.279999,53.099998,82.858101,92.307297,120.25,954.719971,931.659973,43.849998,156.426773
2017-05-05,934.150024,426.25,53.830002,83.32338,91.779083,120.0,950.280029,927.130005,43.73,157.942688
2017-05-08,949.039978,426.640015,53.990002,82.917503,91.609657,119.839996,958.690002,934.299988,43.990002,158.150742
2017-05-09,952.820007,425.910004,54.619999,82.175049,91.689384,119.730003,956.710022,932.169983,43.5,158.5867
2017-05-10,948.950012,425.049988,55.990002,82.699715,91.938545,119.25,954.840027,928.780029,43.439999,157.734604
2017-05-11,947.619995,428.769989,55.75,82.749214,91.789047,119.860001,955.890015,930.599976,43.439999,157.467087
2017-05-12,961.349976,431.070007,56.009998,82.511627,92.416931,119.779999,955.140015,932.219971,43.200001,157.041046
2017-05-15,957.969971,429.809998,56.41,83.32338,92.915245,120.900002,959.219971,937.080017,43.73,158.616409
2017-05-16,966.070007,427.640015,56.779999,83.461975,92.83551,119.75,964.609985,943.0,43.860001,158.289459
2017-05-17,944.76001,426.970001,54.23,81.808769,91.61248,119.129997,942.169983,919.619995,43.240002,155.852112
2017-05-18,958.48999,425.76001,55.150002,81.670174,91.562553,120.040001,950.5,930.23999,44.110001,156.436661
2017-05-19,959.840027,426.73999,55.880001,81.927567,92.331322,120.68,954.650024,934.01001,44.299999,158.804672
2017-05-22,970.669983,434.679993,57.119999,82.353241,93.159981,122.32,964.070007,941.859985,44.700001,159.706299
2017-05-23,971.539978,435.790009,57.799999,81.967163,93.709099,122.339996,970.549988,948.820007,44.68,159.993622
2017-05-24,980.349976,440.429993,58.509998,81.986961,94.65757,122.760002,977.609985,954.960022,44.830002,160.647552
2017-05-25,993.380005,444.970001,59.220001,82.986809,94.887207,124.519997,991.859985,969.539978,45.900002,161.608627
2017-05-26,995.780029,441.220001,58.279999,83.442169,94.517799,124.089996,993.27002,971.469971,46.259998,161.796875
2017-05-30,996.700012,439.910004,58.580002,83.570862,94.567719,124.529999,996.169983,975.880005,46.279999,161.34111
2017-05-31,994.619995,441.01001,58.580002,83.412476,95.076904,125.279999,987.090027,964.859985,45.849998,162.50032
2017-06-01,995.950012,436.929993,59.560001,84.887489,95.246628,125.230003,988.289978,966.950012,46.610001,161.727524
2017-06-02,1006.72998,444.320007,59.650002,83.897545,95.995422,125.709999,996.119995,975.599976,47.060001,161.777054
2017-06-05,1011.340027,444.209991,59.799999,83.728355,96.394775,125.459999,1003.880005,983.679993,46.799999,159.904449
2017-06-06,1003.0,442.309998,59.84,83.310364,95.636002,124.43,996.679993,976.570007,46.630001,158.319168
2017-06-07,1010.070007,440.690002,60.529999,83.190933,95.935509,125.099998,1001.5,980.940002,46.619999,159.220795
2017-06-08,1010.27002,440.390015,60.549999,82.882416,95.935509,123.75,1004.280029,983.409973,46.48,158.99292
2017-06-09,978.309998,439.209991,58.029999,83.688545,94.407974,122.860001,970.119995,949.830017,46.32,159.458603
2017-06-12,964.909973,425.01001,56.759998,84.046829,93.349678,123.18,961.809998,942.900024,46.310001,158.874023
2017-06-13,980.789978,430.540009,57.900002,85.071922,94.927139,124.510002,970.5,953.400024,46.599998,159.894562
2017-06-14,976.469971,432.100006,58.450001,85.042053,95.166756,124.620003,967.929993,950.76001,47.189999,160.964615
2017-06-15,964.169983,433.959991,58.91,85.141586,94.0186,125.470001,960.179993,942.309998,47.32,161.103317
2017-06-16,987.710022,427.279999,58.799999,85.241104,94.0186,124.650002,958.619995,939.780029,47.529999,161.063675
2017-06-19,995.169983,432.220001,60.32,86.256233,94.637604,125.190002,975.219971,957.369995,47.860001,162.748032
2017-06-20,992.590027,433.940002,60.150002,87.500267,94.228264,124.620003,968.98999,950.630005,46.939999,162.361618
2017-06-21,1002.22998,436.48999,60.68,87.31118,94.388008,125.379997,978.590027,959.450012,46.77,161.985138
2017-06-22,1001.299988,440.290009,61.16,87.132034,93.79895,124.910004,976.619995,957.090027,46.68,159.577484
2017-06-23,1003.73999,434.070007,60.439999,87.629646,95.426338,124.800003,986.090027,965.590027,46.549999,160.865524
2017-06-26,993.97998,438.48999,60.220001,87.749069,95.066917,124.330002,972.090027,952.27002,46.400002,160.568283
2017-06-27,976.780029,433.649994,58.290001,87.649551,94.747429,122.849998,948.090027,927.330017,45.369999,159.676575
2017-06-28,990.330017,430.76001,58.810001,88.356163,96.075294,124.059998,961.01001,940.48999,45.049999,161.053772
2017-06-29,975.929993,421.279999,57.580002,87.719215,94.268196,121.610001,937.820007,917.789978,44.189999,158.953278
2017-06-30,968.0,429.160004,57.57,87.94812,93.629227,122.339996,929.679993,908.72998,44.040001,160.793427
2017-07-03,953.659973,422.76001,56.259998,88.445732,93.199921,121.309998,919.460022,898.700012,44.169998,161.878799
2017-07-05,971.400024,424.079987,57.16,88.395973,93.858864,122.349998,932.26001,911.710022,44.34,164.109268
2017-07-06,965.140015,418.429993,56.619999,88.75425,93.100082,121.790001,927.690002,906.690002,43.93,162.864594
2017-07-07,978.76001,423.299988,58.09,90.346611,93.769005,122.769997,940.809998,918.590027,44.27,165.164764
2017-07-10,996.469971,427.089996,58.509998,90.993507,94.937119,122.800003,951.0,928.799988,43.720001,165.334045
2017-07-11,994.130005,431.040009,57.98,91.311981,95.256615,122.029999,953.530029,930.090027,43.790001,165.841873
2017-07-12,1006.51001,437.109985,61.02,92.774963,96.025368,123.440002,967.659973,943.830017,44.48,166.27005
2017-07-13,1000.630005,436.23999,60.5,92.635635,95.785759,123.269997,968.849976,947.159973,44.5,165.42366
2017-07-14,1001.809998,437.700012,60.75,93.571144,96.774162,123.610001,976.909973,955.98999,44.759998,166.319839
2017-07-17,1010.039978,435.480011,60.5,93.531342,96.674324,125.25,975.960022,953.419983,45.259998,166.299911
2017-07-18,1024.449951,438.279999,61.330002,92.954109,97.423119,125.059998,986.950012,965.400024,45.389999,167.245895
2017-07-19,1026.869995,440.5,61.330002,93.620903,98.092041,125.760002,992.77002,970.890015,45.389999,168.261536
2017-07-20,1028.699951,441.209991,61.080002,93.610954,97.952271,126.230003,992.190002,968.150024,45.290001,168.062393
2017-07-21,1025.670044,441.440002,60.93,93.441765,99.439873,126.709999,993.840027,972.919983,45.650002,168.649887
2017-07-24,1038.949951,441.600006,61.439999,93.511429,100.208633,126.480003,998.309998,980.340027,45.700001,168.739517
2017-07-25,1039.869995,436.959991,60.950001,90.834274,99.829239,126.389999,969.030029,950.700012,45.580002,168.868942
2017-07-26,1052.800049,440.040009,62.639999,91.899162,100.687859,127.010002,965.309998,947.799988,45.93,168.161972
2017-07-27,1046.0,442.869995,61.169998,91.381645,99.40992,126.970001,952.51001,934.090027,46.07,168.809204
2017-07-28,1020.039978,447.899994,61.450001,91.590645,98.990593,126.230003,958.330017,941.530029,46.529999,171.28862
2017-07-31,987.780029,450.730011,61.779999,92.486351,99.399933,128.5,945.5,930.5,46.650002,171.039688
2017-08-01,996.190002,453.079987,62.400002,92.993919,100.707832,129.270004,946.559998,930.830017,47.18,170.740952
2017-08-02,995.890015,455.470001,61.450001,93.630859,101.117172,123.970001,947.640015,930.390015,46.990002,173.051086
2017-08-03,986.919983,449.359985,63.970001,92.824722,100.428276,123.970001,940.299988,923.650024,46.66,173.399612
2017-08-04,987.580017,445.579987,62.009998,92.605782,100.727798,123.080002,945.789978,927.960022,46.389999,173.130753
2017-08-07,992.27002,444.230011,62.509998,93.093437,101.326828,124.080002,945.75,929.359985,45.98,172.772278
2017-08-08,989.840027,441.529999,61.330002,92.954109,101.117172,123.580002,944.190002,926.789978,45.34,174.056808
2017-08-09,982.01001,447.809998,61.380001,92.446541,100.807671,123.300003,940.080017,922.900024,45.360001,178.537674
2017-08-10,956.919983,439.480011,60.209999,91.491127,99.330048,122.489998,923.590027,907.23999,45.16,176.864807
2017-08-11,967.98999,438.390015,60.740002,92.575912,99.929077,122.839996,930.090027,914.390015,45.650002,178.587463
2017-08-14,983.299988,449.48999,61.889999,93.232765,101.706223,124.050003,938.929993,922.669983,45.98,179.573242
2017-08-15,982.73999,448.329987,61.970001,93.073532,102.464996,124.699997,938.080017,922.219971,46.389999,177.462265
2017-08-16,978.179993,454.790009,62.889999,94.198143,103.32,124.830002,944.27002,926.960022,46.990002,177.322861
2017-08-17,960.570007,451.549988,61.369999,92.715256,102.160004,121.089996,927.659973,910.97998,46.220001,176.496384
2017-08-18,958.469971,450.0,62.009998,92.595825,102.510002,120.360001,926.179993,910.669983,45.75,176.147858
2017-08-21,953.289978,450.290009,61.779999,92.36692,103.220001,120.769997,920.869995,906.659973,45.869999,175.988556
2017-08-22,966.900024,456.290009,64.260002,92.74511,104.07,122.620003,940.400024,924.690002,46.400002,178.458008
2017-08-23,958.0,461.799988,64.010002,92.595825,103.18,122.150002,942.580017,927.0,46.389999,177.432388
2017-08-24,952.450012,463.529999,63.43,92.516205,103.220001,121.510002,936.890015,921.280029,46.560001,177.233246
2017-08-25,945.26001,466.190002,62.580002,93.222816,103.349998,122.32,930.5,915.890015,46.52,177.273071
2017-08-28,946.02002,462.910004,62.75,92.854584,103.779999,122.830002,928.130005,913.809998,46.619999,177.482178
2017-08-29,954.059998,466.23999,63.48,93.00386,103.769997,123.019997,935.75,921.289978,46.400002,181.335724
2017-08-30,967.590027,465.670013,65.68,93.581093,103.730003,123.209999,943.630005,929.570007,46.52,181.375549
2017-08-31,980.599976,468.410004,65.559998,93.810005,103.519997,123.709999,955.23999,939.330017,46.84,181.236145
2017-09-01,978.25,465.959991,65.120003,95.010002,103.900002,123.0,951.98999,937.340027,46.77,180.608826
2017-09-05,965.27002,463.48999,65.050003,94.800003,103.010002,121.860001,941.47998,928.450012,47.25,182.30159
2017-09-06,967.799988,463.519989,64.0,93.089996,103.18,122.410004,942.02002,927.809998,47.349998,179.483627
2017-09-07,979.469971,464.820007,65.830002,92.669998,104.559998,122.830002,949.890015,935.950012,47.240002,180.52916
2017-09-08,965.900024,462.0,64.93,93.190002,104.43,122.660004,941.409973,926.5,47.529999,180.917511
2017-09-11,977.960022,474.420013,66.160004,94.18,106.150002,124.32,943.289978,929.080017,47.950001,181.94313
2017-09-12,982.580017,468.380005,66.089996,95.230003,106.209999,124.580002,946.650024,932.070007,48.299999,181.72406
2017-09-13,999.599976,458.869995,65.400002,95.010002,105.830002,123.989998,950.440002,935.090027,47.34,179.72261
2017-09-14,992.210022,454.910004,65.169998,95.760002,106.080002,123.550003,940.130005,925.109985,47.150002,180.568985
2017-09-15,986.789978,455.309998,65.0,96.830002,105.300003,124.050003,935.289978,920.289978,47.400002,181.72406
2017-09-18,974.190002,450.149994,64.199997,98.910004,104.830002,125.529999,929.75,915.0,47.529999,182.530609
2017-09-19,969.859985,453.040009,64.309998,98.5,105.410004,125.169998,936.859985,921.809998,47.450001,182.470871
2017-09-20,973.210022,449.23999,65.0,98.879997,104.970001,125.099998,947.539978,931.580017,47.919998,184.014282
2017-09-21,964.650024,446.570007,64.110001,98.82,105.309998,124.760002,947.549988,932.450012,48.169998,184.25325
2017-09-22,955.099976,441.660004,63.900002,98.760002,105.559998,126.230003,943.26001,928.530029,48.43,183.904755
2017-09-25,939.789978,437.209991,62.139999,98.889999,103.019997,127.110001,934.280029,920.969971,48.290001,182.978699
2017-09-26,938.599976,434.420013,61.759998,98.610001,102.940002,127.480003,937.429993,924.859985,44.119999,183.884827
2017-09-27,950.869995,441.929993,63.09,99.400002,103.889999,128.360001,959.900024,944.48999,43.959999,183.76535
2017-09-28,956.400024,441.720001,63.540001,99.93,104.580002,128.210007,964.809998,949.5,44.130001,183.23761
2017-09-29,961.349976,446.299988,64.510002,98.339996,105.239998,128.960007,973.719971,959.109985,44.080002,185.786713
2017-10-02,959.190002,444.480011,63.389999,99.419998,105.440002,128.869995,967.469971,953.27002,44.080002,186.852158
2017-10-03,957.099976,442.359985,63.450001,99.260002,105.589996,128.830002,972.080017,957.789978,44.009998,187.509354
2017-10-04,965.450012,442.970001,62.630001,99.709999,105.309998,128.580002,966.780029,951.679993,44.330002,186.752594
2017-10-05,980.849976,445.420013,63.09,99.889999,106.239998,128.910004,985.190002,969.960022,44.09,186.384155
2017-10-06,989.580017,448.829987,63.25,100.339996,106.730003,127.480003,993.640015,978.890015,43.98,186.931824
2017-10-09,990.98999,451.320007,61.18,100.709999,107.010002,127.510002,992.309998,977.0,44.200001,187.200684
2017-10-10,987.200012,451.890015,61.450001,100.790001,107.309998,127.870003,987.799988,972.599976,44.240002,186.891998
2017-10-11,995.0,458.970001,61.360001,101.209999,108.440002,126.739998,1005.650024,989.25,43.970001,187.220001
2017-10-12,1000.929993,464.700012,62.049999,100.800003,108.110001,127.169998,1005.650024,987.830017,44.0,188.910004
2017-10-13,1002.940002,462.820007,61.080002,101.940002,108.660004,127.080002,1007.869995,989.679993,43.900002,187.889999
2017-10-16,1006.340027,461.350006,61.48,102.18,108.300003,127.199997,1009.349976,992.0,43.810001,188.710007
2017-10-17,1009.130005,461.579987,61.66,101.580002,107.540001,126.629997,1011.0,992.179993,43.759998,188.649994
2017-10-18,997.0,471.230011,61.5,100.510002,107.800003,127.07,1012.73999,992.809998,43.630001,187.229996
2017-10-19,986.609985,470.549988,61.990002,98.790001,107.019997,127.550003,1001.840027,984.450012,43.52,186.949997
2017-10-20,982.909973,468.76001,62.630001,99.709999,107.550003,128.440002,1005.070007,988.200012,44.029999,188.899994
2017-10-23,966.299988,458.809998,61.459999,99.010002,107.529999,127.989998,985.539978,968.450012,43.959999,189.070007
2017-10-24,975.900024,462.970001,62.73,98.910004,108.410004,127.389999,988.48999,970.539978,43.540001,189.100006
2017-10-25,972.909973,457.929993,61.810001,104.050003,109.489998,128.210007,991.460022,973.330017,42.950001,189.190002
2017-10-26,972.429993,454.200012,62.060001,104.860001,109.800003,128.940002,991.419983,972.559998,42.990002,181.860001
2017-10-27,1100.949951,456.51001,64.139999,106.110001,109.709999,130.179993,1033.670044,1019.27002,43.32,180.279999
2017-10-30,1110.849976,459.730011,65.300003,105.32,110.040001,129.449997,1033.130005,1017.109985,42.450001,179.580002
2017-10-31,1105.280029,463.5,65.489998,106.169998,109.980003,129.429993,1033.040039,1016.640015,42.610001,180.199997
2017-11-01,1103.680054,467.059998,65.330002,107.029999,111.07,125.519997,1042.599976,1025.5,42.700001,180.259995
